uid,groundtruth_index,expert_label
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-21,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-32,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-84,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-5,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-59,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-2,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-27,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-68,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-79,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-82,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-70,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-39,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-52,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-38,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-83,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-9,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-19,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-0,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-56,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-72,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-26,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-36,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-49,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-81,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-29,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-54,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-67,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-34,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-76,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-23,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-51,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-33,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-43,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-28,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-77,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-7,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-58,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-61,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-57,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-48,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-40,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-35,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-74,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-78,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-18,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-3,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-62,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,aprenfl-defects4j-Lang-59-kPAR-Patch_382_208,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,aprenfl-defects4j-Lang-59-AVATAR-Patch_714_324,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-Arja-patch2,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-Arja-patch5,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-Arja-patch1,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-Arja-patch4,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch2,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch3,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch7,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch6,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch11,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch8,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch9,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,drr-defects4j-Lang-59-CapGen-patch10,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,wangicse-defects4j-Lang-59-kPAR-patch1,type-3
aprenfl-defects4j-Lang-59-TBar-Patch_1657_1032,wangicse-defects4j-Lang-59-AVATAR-patch1,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-12,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-53,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-24,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-37,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-63,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-46,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-13,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-8,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-30,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-45,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-66,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-47,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-25,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-16,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-44,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-15,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-60,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-10,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-80,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-22,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-50,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-71,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-17,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-6,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-69,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-1,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-20,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-4,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-73,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-42,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-65,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-31,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-11,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-64,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-14,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-21,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-32,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-84,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-5,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-59,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-2,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-27,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-68,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-79,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-82,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-70,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-39,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-52,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-38,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-83,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-9,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-19,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-0,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-56,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-72,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-26,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-36,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-49,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-81,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-29,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-54,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-67,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-34,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-76,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-23,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-51,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-33,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-43,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-28,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-77,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-7,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-58,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-61,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-57,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-48,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-40,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-35,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-74,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-78,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-18,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-3,type-3
wangicse-defects4j-Lang-59-TBar-patch1,dl4pc2-defects4j-Lang-59-Arja-DifferentFragPatches-62,type-3
wangicse-defects4j-Lang-59-TBar-patch1,aprenfl-defects4j-Lang-59-kPAR-Patch_382_208,type-3
wangicse-defects4j-Lang-59-TBar-patch1,aprenfl-defects4j-Lang-59-AVATAR-Patch_714_324,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-Arja-patch2,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-Arja-patch5,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-Arja-patch1,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-Arja-patch4,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch2,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch3,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch7,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch6,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch11,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch8,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch9,type-3
wangicse-defects4j-Lang-59-TBar-patch1,drr-defects4j-Lang-59-CapGen-patch10,type-3
wangicse-defects4j-Lang-59-TBar-patch1,wangicse-defects4j-Lang-59-kPAR-patch1,type-3
wangicse-defects4j-Lang-59-TBar-patch1,wangicse-defects4j-Lang-59-AVATAR-patch1,type-3
